9.4,-3.251820395,9.39418786,19,-9.453680715,12.39234762,25,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.81393581,23.84208477,48,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
9.6,-3.251820395,9.39418786,19,-9.766826444,12.82420658,26,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.7249332,23.39409668,47,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
9.8,-3.361515236,9.605230331,20,-9.951795873,13.18296885,27,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.5756655,23.18489548,47,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
10,-3.446849545,9.819674309,20,-10.22667627,13.39419787,27,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.29252512,22.8153754,46,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
10.2,-7.709077929,10.17229752,21,-10.22667627,13.39419787,27,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.29252512,22.8153754,46,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
10.4,-7.908040597,10.38679228,21,-10.51336523,13.81749354,28,-1.781932538,5.820857871,12,-15.18229747,20.60430456,42,-1.7858054,5.388066726,11,-19.03221757,27.39720745,55,-1.781932538,5.820857871,12,-15.18229747,20.60430456,42
10.6,-7.908040597,10.38679228,21,-10.77553432,14.18479545,29,-1.781932538,5.820857871,12,-15.48074681,21.1817896,43,-1.7858054,5.388066726,11,-19.42965136,28.19102192,57,-1.781932538,5.820857871,12,-15.48074681,21.1817896,43
10.8,-8.077695478,10.60104756,22,-10.91425645,14.39304938,29,-1.781932538,5.820857871,12,-15.60168757,21.39475443,43,-1.7858054,5.388066726,11,-19.73722889,28.39728456,57,-1.781932538,5.820857871,12,-15.60168757,21.39475443,43
11,-8.261990883,10.81681091,22,-11.04297376,14.60682408,30,-1.781932538,5.820857871,12,-15.82331134,21.81740395,44,-1.7858054,5.388066726,11,-20.1189432,29.19073561,59,-1.781932538,5.820857871,12,-15.82331134,21.81740395,44
11.2,-8.464975929,11.18173095,23,-11.30979566,14.81828889,30,-1.781932538,5.820857871,12,-15.9761126,22.18416643,45,-1.7858054,5.388066726,11,-20.11715727,29.39534223,59,-1.781932538,5.820857871,12,-15.9761126,22.18416643,45
11.4,-8.640230284,11.39334197,23,-11.52868236,15.18142784,31,-1.781932538,5.820857871,12,-15.99246361,22.38338849,45,-1.7858054,5.388066726,11,-20.34279562,29.6036147,60,-1.781932538,5.820857871,12,-15.99246361,22.38338849,45
11.6,-8.640230284,11.39334197,23,-11.66615598,15.39687341,31,-1.781932538,5.820857871,12,-16.29252512,22.8153754,46,-1.7858054,5.388066726,11,-20.88867074,30.39820742,61,-1.781932538,5.820857871,12,-16.29252512,22.8153754,46
11.8,-8.835839151,11.6059928,24,-11.85878062,15.6077896,32,-1.898473764,6.178705102,13,-16.29252512,22.8153754,46,-1.898473764,6.178705102,13,-20.71606506,30.18614596,61,-1.898473764,6.178705102,13,-16.29252512,22.8153754,46
12,-9.006878754,11.82593644,24,-12.01749974,15.81635315,32,-1.898473764,6.178705102,13,-16.73628542,23.60250195,48,-1.898473764,6.178705102,13,-21.4405576,31.39476775,63,-1.898473764,6.178705102,13,-16.73628542,23.60250195,48
12.2,-9.250097054,12.18005541,25,-12.34194091,16.39756624,33,-1.898473764,6.178705102,13,-17.00812533,24.1836039,49,-1.898473764,6.178705102,13,-21.60392554,31.80936912,64,-1.898473764,6.178705102,13,-17.00812533,24.1836039,49
12.4,-9.453680715,12.39234762,25,-12.58769471,16.60546388,34,-2.05494677,6.606515151,14,-17.00812533,24.1836039,49,-2.05494677,6.606515151,14,-21.51429543,31.60361701,64,-2.05494677,6.606515151,14,-17.00812533,24.1836039,49
12.6,-9.453680715,12.39234762,25,-12.65698313,16.81551506,34,-2.05494677,6.606515151,14,-17.61113075,25.18423112,51,-2.05494677,6.606515151,14,-22.4060409,33.39699744,67,-2.05494677,6.606515151,14,-17.61113075,25.18423112,51
